"__leidenCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OP_A","OP_B","OP_check","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"1","1.9230769230769231","2.162704591854389E-4","0.52","0.6666666666666666","4","3","false","OR7D2","25.25","0","4","0","0","0","0","0.9743589743589745","false","0","OR7D2","4","0.6644736842105263"
"19","1.5","0.5","0.6666666666666666","0.0","2","2","false","RFPL4AL1","2.0","0","2","0",,"0","0","0.8333333333333334","false","0","RFPL4AL1","6","0.5"
"5","1.8979591836734695","4.215272400269777E-5","0.5268817204301075","0.8","5","2","false","OR2A5","35.6","0","5","0","0","0","0","0.9812925170068026","false","0","OR2A5","4","0.726530612244898"
"81","1.3333333333333333","0.6666666666666666","0.75","0.0","2","2","false","TMBIM1","1.5","0","2",,"0","0","0","0.8333333333333334","false","0","TMBIM1","4","0.5"
"46","1.78125","0.004362679211469533","0.5614035087719298","0.5238095238095238","7","2","false","ZNF772","17.285714285714285","0","7","0","0","0","0","0.9720982142857143","false","0","ZNF772","52","0.5401785714285714"
"115","1.5384615384615385","0.04619791319791319","0.6499999999999999","0.19696969696969696","12","2","false","LYG1","9.5","0","12","0","0","0","0","0.9792899408284023","false","0","LYG1","106","0.36538461538461536"
"129","1.8888888888888888","0.0","0.5294117647058824","1.0","2","2","false","GARIN2","14.5","0","2",,"0","0","0","0.9506172839506173","false","0","GARIN2","0","0.8055555555555556"
"190","1.6666666666666667","0.0","0.6","0.0","1","2","false","ZEB1","3.0","0","1","0","0","0","0","0.7777777777777777","false","0","ZEB1","0","0.0"
"38","0.0","0.0","0.0","0.0","0","0","true","OR10T2","0.0","0","0",,"0","0","0","Infinity","false","0","OR10T2","0","0.0"
"111","1.6666666666666667","0.003472222222222222","0.6","0.6666666666666666","3","2","false","CFAP221","8.333333333333334","0","3",,"0","0","0","0.925925925925926","false","0","CFAP221","2","0.9259259259259259"
"5","1.7959183673469388","0.0020639733570178083","0.5568181818181818","0.6222222222222222","10","2","false","ST8SIA4","25.8","0","10",,"0","0","0","0.9834183673469389","false","0","ST8SIA4","34","0.5265306122448979"
"76","1.3333333333333333","0.6666666666666666","0.75","0.0","2","2","false","UBXN11","1.5","0","2","0","0","0","0","0.8333333333333334","false","0","UBXN11","4","0.5"
"157","1.6666666666666667","0.027777777777777776","0.6","0.6666666666666666","3","2","false","MAGI3","4.666666666666667","0","3","0","0","0","0","0.9166666666666666","false","0","MAGI3","4","0.5185185185185185"
"142","0.0","0.0","0.0","0.0","0","0","true","JMY","0.0","0","0",,"0","0","0","Infinity","false","0","JMY","0","0.0"
"90","1.8387096774193548","2.9790997532933017E-4","0.543859649122807","0.8","5","2","false","HOXD13","24.2","0","5","0","0","0","0","0.9729448491155046","false","0","HOXD13","4","0.7806451612903226"
"78","2.0","0.0","0.5","0.0","1","3","false","SPATA2","2.0","0","1","0","0","0","0","0.5","false","0","SPATA2","0","0.0"
"144","1.875","0.0017336281935836997","0.5333333333333333","0.4","5","3","false","SLC17A2","18.2","0","5","0","0","0","0","0.9708333333333333","false","0","SLC17A2","16","0.6"
"18","1.75","0.0","0.5714285714285714","0.0","1","2","false","FOXC1","4.0","0","1","0","0","0","0","0.8125","false","0","FOXC1","0","0.0"
"166","0.0","0.0","0.0","0.0","0","0","true","ALDH6A1","0.0","0","0","0","0","0","0","Infinity","false","0","ALDH6A1","0","0.0"
"121","1.6666666666666667","0.0","0.6","0.0","1","2","false","KPNA6","3.0","0","1","0","0","0","0","0.7777777777777777","false","0","KPNA6","0","0.0"
"129","1.8888888888888888","0.0","0.5294117647058824","1.0","2","2","false","IGLV8-61","14.5","0","2","0","0","0","0","0.9506172839506173","false","0","IGLV8-61","0","0.8055555555555556"
"138","1.25","0.8333333333333333","0.8","0.0","3","2","false","OR2A4","1.3333333333333333","0","3","0","0","0","0","0.9166666666666666","false","0","OR2A4","10","0.3333333333333333"
"187","1.7777777777777777","0.0","0.5625","1.0","2","2","false","EP400P1","5.5","0","2","0","0","0","0","0.9135802469135802","false","0","EP400P1","0","0.6111111111111112"
"46","1.75","0.009519009216589859","0.5714285714285714","0.39285714285714285","8","2","false","SCAF4","12.0","0","8","0","0","0","0","0.9732142857142857","false","0","SCAF4","46","0.375"
"62","1.826086956521739","0.003293807641633728","0.5476190476190477","0.5","4","2","false","FAAP100","12.25","0","4",,"0","0","0","0.9640831758034026","false","0","FAAP100","6","0.532608695652174"
"24","0.0","0.0","0.0","0.0","0","0","true","RRAD","0.0","0","0",,"0","0","0","Infinity","false","0","RRAD","0","0.0"
"182","1.0","0.0","1.0","0.0","1","1","false","FYCO1","1.0","0","1",,"0","0","0","1.0","false","0","FYCO1","0","0.0"
"12","1.6666666666666667","0.0","0.6","0.0","1","2","false","ATRX","3.0","0","1","0","0","0","0","0.7777777777777777","false","0","ATRX","0","0.0"
"129","1.7222222222222223","0.002124183006535948","0.5806451612903225","0.8","5","2","false","TSC22D2","10.8","0","5","0","0","0","0","0.9598765432098766","false","0","TSC22D2","4","0.6"
"82","0.0","0.0","0.0","0.0","0","0","true","MRNIP","0.0","0","0",,"0","0","0","Infinity","false","0","MRNIP","0","0.0"
"112","1.44","0.045522283272283276","0.6944444444444444","0.38461538461538464","14","2","false","RAMAC","10.428571428571429","0","14","0","0","0","0","0.9823999999999999","false","0","RAMAC","112","0.41714285714285715"
"129","1.7777777777777777","0.0010893246187363833","0.5625","0.8333333333333334","4","2","false","RAC3","11.0","0","4","0","0","0","0","0.95679012345679","false","0","RAC3","2","0.6111111111111112"
"111","1.4444444444444444","0.010416666666666666","0.6923076923076923","0.8","5","2","false","PCDHGA11","6.6","0","5","0","0","0","0","0.9506172839506173","false","0","PCDHGA11","4","0.7333333333333333"
"5","1.7142857142857142","0.009775331709882762","0.5833333333333334","0.43956043956043955","14","2","false","AICDA","19.571428571428573","0","14","0","0","0","0","0.9851190476190476","false","0","AICDA","102","0.39941690962099125"
"46","1.75","0.010791090629800305","0.5714285714285714","0.2857142857142857","8","2","false","TNMD","11.25","0","8","0","0","0","0","0.9732142857142857","false","0","TNMD","50","0.3588709677419355"
"46","1.71875","0.013904489887352788","0.5818181818181818","0.3611111111111111","9","2","false","GLYATL1","12.88888888888889","0","9","0","0","0","0","0.9743303571428571","false","0","GLYATL1","84","0.4027777777777778"
"46","1.625","0.016848278289810545","0.6153846153846154","0.45454545454545453","12","2","false","TMPPE","12.666666666666666","0","12","0","0","0","0","0.9776785714285714","false","0","TMPPE","76","0.3958333333333333"
"104","2.0","0.0","0.5","0.0","1","3","false","PRG2","3.0","0","1",,"0","0","0","0.6666666666666666","false","0","PRG2","0","0.0"
"65","1.5","0.0","0.6666666666666666","0.0","1","2","false","PEX14","2.0","0","1","0","0","0","0","0.75","false","0","PEX14","0","0.0"
"28","1.8333333333333333","0.0","0.5454545454545455","1.0","2","2","false","CXorf66","9.5","0","2",,"0","0","0","0.9305555555555555","false","0","CXorf66","0","0.7916666666666666"
"128","1.75","0.004961755233494364","0.5714285714285714","0.5333333333333333","6","2","false","DDX52","12.166666666666666","0","6","0","0","0","0","0.96875","false","0","DDX52","14","0.5069444444444444"
"111","1.6666666666666667","0.003472222222222222","0.6","0.6666666666666666","3","2","false","AP1B1","8.333333333333334","0","3","0","0","0","0","0.925925925925926","false","0","AP1B1","2","0.9259259259259259"
"160","2.0","0.0","0.5","0.0","1","3","false","ZNF454","3.0","0","1","0","0","0","0","0.6666666666666666","false","0","ZNF454","0","0.0"
"136","1.7142857142857142","0.007326007326007326","0.5833333333333334","0.6666666666666666","4","2","false","DBR1","8.25","0","4","0","0","0","0","0.9489795918367347","false","0","DBR1","4","0.5892857142857143"
"134","1.7777777777777777","0.0","0.5625","1.0","2","2","false","ZBTB48","7.0","0","2","0","0","0","0","0.9135802469135802","false","0","ZBTB48","0","0.7777777777777778"
"187","1.8888888888888888","0.0","0.5294117647058824","0.0","1","2","false","PPP4R2","9.0","0","1",,"0","0","0","0.9012345679012346","false","0","PPP4R2","0","0.0"
"144","1.34375","0.1208007122180328","0.7441860465116279","0.18571428571428572","21","2","false","MYH16","7.476190476190476","0","21","0","0","0","0","0.9885416666666667","false","0","MYH16","442","0.23363095238095238"
"7","2.0","0.0","0.5","0.0","1","3","false","ZNF213","3.0","0","1","0","0","0","0","0.6666666666666666","false","0","ZNF213","0","0.0"
"1","1.8974358974358974","4.273504273504273E-4","0.5270270270270271","0.7","5","3","false","EVX1","18.8","0","5","0",,"0","0","0.975071225071225","false","0","EVX1","6","0.49473684210526314"
"27","1.8461538461538463","2.1978021978021978E-4","0.5416666666666666","0.8333333333333334","4","2","false","PARP3","20.0","0","4","0","0","0","0","0.9674556213017751","false","0","PARP3","2","0.7692307692307693"
"16","1.8","0.00631578947368421","0.5555555555555556","0.5","4","2","false","SINHCAF","11.0","0","4",,"0","0","0","0.96","false","0","SINHCAF","6","0.55"
"219","0.0","0.0","0.0","0.0","0","0","true","IGHV3-74","0.0","0","0","0",,"0","0","Infinity","false","0","IGHV3-74","0","0.0"
"89","1.8","0.003508771929824561","0.5555555555555556","0.5","4","2","false","ZDHHC14","9.75","0","4","0","0","0","0","0.96","false","0","ZDHHC14","6","0.4875"
"190","1.6666666666666667","0.0","0.6","0.0","1","2","false","SARS1","3.0","0","1","0","0","0","0","0.7777777777777777","false","0","SARS1","0","0.0"
"112","1.88","0.0","0.5319148936170213","1.0","3","2","false","ESCO2","16.0","0","3","0","0","0","0","0.9648","false","0","ESCO2","0","0.64"
"131","2.0","0.0","0.5","0.0","1","3","false","NR4A3","3.0","0","1",,"0","0","0","0.6666666666666666","false","0","NR4A3","0","0.0"
"141","1.8","0.0","0.5555555555555556","1.0","2","2","false","TLR4","9.0","0","2","0","0","0","0","0.9199999999999999","false","0","TLR4","0","0.9"
"128","1.5833333333333333","0.02899557165861514","0.6315789473684211","0.35555555555555557","10","2","false","ATXN7L2","9.3","0","10","0",,"0","0","0.9756944444444445","false","0","ATXN7L2","58","0.3875"
"34","1.5","0.5","0.6666666666666666","0.0","2","2","false","SMAP2","2.0","0","2",,"0","0","0","0.8333333333333334","false","0","SMAP2","6","0.5"
"13","1.8888888888888888","0.0","0.5294117647058824","0.0","1","2","false","IGKV3D-15","9.0","0","1","0",,"0","0","0.9012345679012346","false","0","IGKV3D-15","0","0.0"
"5","1.5918367346938775","0.025091053863405828","0.6282051282051282","0.30526315789473685","20","2","false","MYLK3","13.45","0","20","0","0","0","0","0.9876700680272109","false","0","MYLK3","264","0.27448979591836736"
"14","1.3333333333333333","0.0","0.75","1.0","2","2","false","SPZ1","2.5","0","2",,"0","0","0","0.888888888888889","false","0","SPZ1","0","0.8333333333333334"
"115","1.6153846153846154","0.021890220890220892","0.6190476190476191","0.4","10","2","false","TRGV1","10.8","0","10","0","0","0","0","0.9763313609467456","false","0","TRGV1","54","0.4153846153846154"
"112","1.8","0.0025132275132275133","0.5555555555555556","0.5","5","2","false","FOXP1","14.2","0","5",,"0","0","0","0.968","false","0","FOXP1","10","0.568"
"115","1.7307692307692308","0.011798534798534797","0.5777777777777777","0.2857142857142857","7","2","false","PIGP","10.285714285714286","0","7","0","0","0","0","0.9718934911242604","false","0","PIGP","30","0.3956043956043956"
"111","1.5555555555555556","0.003472222222222222","0.6428571428571428","0.8333333333333334","4","2","false","TRIM36","7.5","0","4",,"0","0","0","0.9382716049382717","false","0","TRIM36","2","0.8333333333333334"
"17","1.0","1.0","1.0","0.0","2","1","false","PRICKLE3","1.0","0","2","0","0","0","0","1.0","false","0","PRICKLE3","2","0.0"
"126","1.8","0.0","0.5555555555555556","1.0","2","2","false","SEMA4G","6.5","0","2",,"0","0","0","0.9199999999999999","false","0","SEMA4G","0","0.65"
"104","1.5","0.5","0.6666666666666666","0.0","2","2","false","ODAPH","2.0","0","2","0",,"0","0","0.8333333333333334","false","0","ODAPH","6","0.5"
"83","1.5","0.0","0.6666666666666666","1.0","2","2","false","SLC30A6","3.0","0","2","0","0","0","0","0.875","false","0","SLC30A6","0","0.75"
"88","1.75","0.009683402346445824","0.5714285714285714","0.3333333333333333","6","2","false","IGHV4-59","12.333333333333334","0","6","0",,"0","0","0.96875","false","0","IGHV4-59","20","0.5138888888888888"
"6","1.5238095238095237","0.062024225774225776","0.65625","0.41818181818181815","11","3","false","SUZ12","7.545454545454546","0","11","0","0","0","0","0.9597069597069597","false","0","SUZ12","82","0.37727272727272726"
"130","1.0","0.0","1.0","0.0","1","1","false","SDCCAG8","1.0","0","1","0","0","0","0","1.0","false","0","SDCCAG8","0","0.0"
"126","1.8","0.0","0.5555555555555556","1.0","2","2","false","SLITRK3","6.5","0","2","0",,"0","0","0.9199999999999999","false","0","SLITRK3","0","0.65"
"90","1.7419354838709677","0.0057869012707722385","0.5740740740740741","0.6428571428571429","8","2","false","PPP2CB","16.25","0","8","0","0","0","0","0.9760665972944849","false","0","PPP2CB","20","0.5241935483870968"
"102","1.5","0.0","0.6666666666666666","0.0","1","2","false","NPIPB7","2.0","0","1","0",,"0","0","0.75","false","0","NPIPB7","0","0.0"
"115","1.6923076923076923","0.013146631146631147","0.5909090909090909","0.25","8","2","false","SOCS2","11.5","0","8","0",,"0","0","0.9733727810650887","false","0","SOCS2","42","0.4423076923076923"
"220","0.0","0.0","0.0","0.0","0","0","true","LEFTY2","0.0","0","0","0",,"0","0","Infinity","false","0","LEFTY2","0","0.0"
"124","1.8888888888888888","0.0","0.5294117647058824","0.0","1","2","false","PCDHB4","9.0","0","1",,"0","0","0","0.9012345679012346","false","0","PCDHB4","0","0.0"
"136","1.5714285714285714","0.021716378859236003","0.6363636363636364","0.6","6","2","false","SUV39H1","8.0","0","6","0","0","0","0","0.9591836734693878","false","0","SUV39H1","12","0.5714285714285714"
"88","1.2916666666666667","0.1229813664596273","0.7741935483870968","0.23529411764705882","17","2","false","CCDC7","6.9411764705882355","0","17","0","0","0","0","0.9878472222222222","false","0","CCDC7","208","0.28921568627450983"
"50","2.0","0.0","0.5","0.0","1","3","false","RDH16","4.0","0","1","0","0","0","0","0.75","false","0","RDH16","0","0.0"
"138","2.25","0.0","0.4444444444444444","0.0","1","3","false","FUBP1","2.0","0","1","0","0","0","0","0.5833333333333334","false","0","FUBP1","0","0.0"
"88","1.3333333333333333","0.11612318840579712","0.75","0.16666666666666666","16","2","false","RRBP1","6.4375","0","16","0","0","0","0","0.9861111111111112","false","0","RRBP1","200","0.2682291666666667"
"97","1.8","0.0","0.5555555555555556","0.0","1","2","false","SPATA18","5.0","0","1","0","0","0","0","0.8400000000000001","false","0","SPATA18","0","0.0"
"90","1.8387096774193548","1.0240655401945725E-4","0.543859649122807","0.9","5","2","false","SNAPC3","23.0","0","5","0","0","0","0","0.9729448491155046","false","0","SNAPC3","2","0.7419354838709677"
"62","1.826086956521739","0.0023056653491436096","0.5476190476190477","0.6666666666666666","4","2","false","NPBWR2","15.0","0","4","0","0","0","0","0.9640831758034026","false","0","NPBWR2","4","0.6521739130434783"
"112","1.52","0.02732916157916158","0.6578947368421053","0.4696969696969697","12","2","false","ZNF350","11.5","0","12","0","0","0","0","0.9792000000000001","false","0","ZNF350","70","0.46"
"5","1.8979591836734695","4.215272400269777E-5","0.5268817204301075","0.8","5","2","false","STK39","34.8","0","5","0","0","0","0","0.9812925170068026","false","0","STK39","4","0.710204081632653"
"83","1.5","0.0","0.6666666666666666","1.0","2","2","false","B3GNT3","3.0","0","2","0","0","0","0","0.875","false","0","B3GNT3","0","0.75"
"44","1.8235294117647058","0.0014705882352941176","0.5483870967741935","0.6666666666666666","3","2","false","LRRC71","12.666666666666666","0","3",,"0","0","0","0.9515570934256055","false","0","LRRC71","2","0.7450980392156863"
"144","1.71875","0.012956775129191944","0.5818181818181818","0.3888888888888889","9","2","false","UPK1A","14.444444444444445","0","9","0","0","0","0","0.9760416666666667","false","0","UPK1A","104","0.4513888888888889"
"144","1.90625","2.999364373112982E-4","0.5245901639344263","0.6666666666666666","4","3","false","TLCD3B","19.25","0","4","0","0","0","0","0.9697916666666667","false","0","TLCD3B","8","0.6209677419354839"
"27","1.7692307692307692","0.0032564102564102563","0.5652173913043479","0.6","6","2","false","TFCP2","13.833333333333334","0","6","0","0","0","0","0.9704142011834319","false","0","TFCP2","12","0.532051282051282"
"189","1.8571428571428572","0.0","0.5384615384615384","1.0","2","2","false","PALS1","13.5","0","2",,"0","0","0","0.9387755102040816","false","0","PALS1","0","0.9642857142857143"
"177","0.0","0.0","0.0","0.0","0","0","true","ZBTB18","0.0","0","0",,"0","0","0","Infinity","false","0","ZBTB18","0","0.0"
"5","1.8571428571428572","8.392572801108552E-4","0.5384615384615384","0.5714285714285714","7","2","false","CLDN12","29.571428571428573","0","7","0","0","0","0","0.9821428571428572","false","0","CLDN12","18","0.6034985422740525"
