"__mclCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OP_A","OP_B","OP_check","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"3","2.340659340659341","5.311564555554639E-4","0.4272300469483568","0.4666666666666667","6","5","false","SHC2","27.0","0","6",,"0","0","0","0.980570154483198","false","0","SHC2","62","0.375"
"5","1.981818181818182","0.0","0.5045871559633027","1.0","2","3","false","TMIGD2","48.5","0","2",,"0","0","0","0.9818181818181818","false","0","TMIGD2","0","0.8981481481481481"
"43","1.0","0.0","1.0","0.0","3","1","false","AR","1.0","0","2","1","1","1","0","1.0","false","1","AR","0","0.0"
"43","1.0","0.0","1.0","0.0","1","1","false","RBL2","1.0","0","1","0","0","0","0","1.0","false","0","RBL2","0","0.0"
"5","1.9272727272727272","0.0","0.5188679245283019","1.0","5","3","false","GTF2H1","30.2","0","5","0","0","0","0","0.9828282828282828","false","0","GTF2H1","0","0.5592592592592592"
"1","3.696551724137931","5.800720671410325E-4","0.2705223880597015","0.0","2","6","false","GPANK1","3.0","0","2","0","0","0","0","0.9625478927203065","false","0","GPANK1","64","0.6666666666666666"
"13","1.8846153846153846","0.0","0.5306122448979592","1.0","3","2","false","NCAPH","18.333333333333332","0","3",,"0","0","0","0.9659763313609468","false","0","NCAPH","0","0.7051282051282052"
"1","2.786206896551724","0.005854360535574329","0.35891089108910895","0.3090909090909091","11","5","false","KCNK13","15.454545454545455","0","11","0","0","0","0","0.9751915708812261","false","0","KCNK13","780","0.20334928229665072"
"1","3.7379310344827585","1.0727485583807424E-4","0.26752767527675275","0.8333333333333334","4","6","false","ADARB2-AS1","19.75","0","4","0",,"0","0","0.9619731800766284","false","0","ADARB2-AS1","22","0.5064102564102564"
"13","1.8461538461538463","2.1978021978021978E-4","0.5416666666666666","0.8333333333333334","4","2","false","MFSD4A","20.0","0","4","0","0","0","0","0.9674556213017751","false","0","MFSD4A","2","0.7692307692307693"
"28","2.5714285714285716","0.0","0.38888888888888884","0.0","1","3","false","MSI2","2.0","0","1","0","0","0","0","0.7380952380952381","false","0","MSI2","0","0.0"
"22","2.0833333333333335","0.0","0.48","0.0","1","3","false","KLHL13","10.0","0","1",,"0","0","0","0.8916666666666666","false","0","KLHL13","0","0.0"
"30","1.75","0.0","0.5714285714285714","1.0","2","3","false","HELLS","3.0","0","2","0","0","0","0","0.75","false","0","HELLS","0","1.0"
"3","2.340659340659341","4.070304615391407E-4","0.4272300469483568","0.5333333333333333","6","5","false","THNSL2","28.333333333333332","0","6",,"0","0","0","0.980570154483198","false","0","THNSL2","60","0.39351851851851855"
"2","1.9893617021276595","3.483490435361585E-4","0.5026737967914439","0.7619047619047619","7","3","false","TRIM59","44.57142857142857","0","7","0","0","0","0","0.9866302472685452","false","0","TRIM59","286","0.5064935064935064"
"6","2.111111111111111","0.0034391534391534384","0.47368421052631576","0.10714285714285714","8","3","false","ZNF319","12.125","0","8","0","0","0","0","0.9773242630385487","false","0","ZNF319","52","0.3229166666666667"
"1","3.0","0.0375593142614779","0.3333333333333333","0.3333333333333333","3","5","false","TLX3","15.0","0","3","0","0","0","0","0.9722222222222222","false","0","TLX3","3774","0.36666666666666664"
,"0.0","0.0","0.0","0.0","0","0","true","TCTN1","0.0","0","0","0","0","0","0","Infinity","false","0","TCTN1","0","0.0"
"1","4.179310344827586","1.5280058383506658E-4","0.23927392739273928","0.6","5","6","false","PSMD13","13.4","0","5","0","0","0","0","0.9558429118773947","false","0","PSMD13","16","0.536"
"2","2.021276595744681","3.037417151264965E-4","0.49473684210526314","0.6666666666666666","4","3","false","PDIA2","55.25","0","4","0","0","0","0","0.9861989649223691","false","0","PDIA2","280","0.6278409090909091"
"10","1.9333333333333333","5.747126436781609E-4","0.5172413793103449","0.6666666666666666","3","3","false","AKAP17A","14.0","0","3","0","0","0","0","0.967816091954023","false","0","AKAP17A","2","0.4827586206896552"
,"0.0","0.0","0.0","0.0","0","0","true","UBE2I","0.0","0","0","0","0","0","0","Infinity","false","0","UBE2I","0","0.0"
"11","1.7333333333333334","0.02018946570670709","0.5769230769230769","0.3888888888888889","9","3","false","KCNJ12","11.555555555555555","0","9","0","0","0","0","0.9717948717948718","false","0","KCNJ12","86","0.39846743295019155"
"23","1.3333333333333333","0.14141414141414144","0.75","0.25","8","2","false","SHTN1","4.0","0","8","0","0","0","0","0.9722222222222222","false","0","SHTN1","42","0.3333333333333333"
"6","1.8518518518518519","0.0025207955170439993","0.54","0.4444444444444444","9","3","false","RASSF2","20.77777777777778","0","9","0","0","0","0","0.982615268329554","false","0","RASSF2","48","0.3920335429769392"
"3","4.274725274725275","0.0","0.23393316195372751","0.0","1","6","false","CARD14","16.0","0","1",,"0","0","0","0.9525402134097787","false","0","CARD14","0","0.0"
"1","3.1862068965517243","0.0","0.31385281385281383","1.0","3","5","false","KCNJ2","34.0","0","3","0","0","0","0","0.9696360153256705","false","0","KCNJ2","0","0.4722222222222222"
"1","4.1931034482758625","4.105090311986863E-5","0.23848684210526314","0.6666666666666666","3","6","false","WNT9A","16.333333333333332","0","3","0",,"0","0","0.9556513409961686","false","0","WNT9A","6","0.6533333333333333"
"10","1.8666666666666667","0.002649151614668856","0.5357142857142857","0.5","5","3","false","RBMX2","13.6","0","5",,"0","0","0","0.9701149425287356","false","0","RBMX2","10","0.4689655172413793"
"1","3.593103448275862","0.024772087866061228","0.2783109404990403","0.5","5","6","false","TDGF1","16.0","0","5","0","0","0","0","0.963984674329502","false","0","TDGF1","1884","0.3853658536585366"
"11","1.6333333333333333","0.05268809734326976","0.6122448979591837","0.3974358974358974","13","3","false","GOLGA3","10.384615384615385","0","13","0","0","0","0","0.9756410256410256","false","0","GOLGA3","154","0.3708791208791209"
"4","2.263157894736842","0.0022817460317460314","0.4418604651162791","0.23809523809523808","7","3","false","ZCCHC2","11.0","0","7",,"0","0","0","0.9752321981424149","false","0","ZCCHC2","34","0.31932773109243695"
"2","1.2446808510638299","0.4086592289075158","0.8034188034188033","0.05997778600518327","74","3","false","BOD1L1","7.675675675675675","0","74","0","0","0","0","0.996693502012651","false","0","BOD1L1","24720","0.08846637335009427"
"1","3.9172413793103447","6.385696040868454E-5","0.25528169014084506","0.6666666666666666","4","6","false","ARF5","18.0","0","4","0","0","0","0","0.9594827586206898","false","0","ARF5","4","0.47368421052631576"
"14","1.7692307692307692","0.08235897435897435","0.5652173913043479","0.26666666666666666","6","2","false","FAM161B","8.5","0","6","0","0","0","0","0.9692307692307692","false","0","FAM161B","96","0.3333333333333333"
"16","1.5","0.013107807225454285","0.6666666666666666","0.7222222222222222","9","2","false","MIDEAS","11.222222222222221","0","9","0","0","0","0","0.9722222222222222","false","0","MIDEAS","20","0.6234567901234568"
,"0.0","0.0","0.0","0.0","0","0","true","PPM1B","0.0","0","0","0","0","0","0","Infinity","false","0","PPM1B","0","0.0"
"7","1.9210526315789473","2.370791844476055E-4","0.5205479452054794","0.6666666666666666","3","2","false","NXPH3","17.666666666666668","0","3","0",,"0","0","0.9757617728531857","false","0","NXPH3","2","0.4649122807017544"
"3","2.3956043956043955","0.0","0.41743119266055045","1.0","2","5","false","ZNF136","42.5","0","2",,"0","0","0","0.9797738493390667","false","0","ZNF136","0","0.5985915492957746"
"16","1.6111111111111112","0.007749766573295985","0.6206896551724138","0.7142857142857143","7","2","false","CNTLN","11.428571428571429","0","7","0","0","0","0","0.9660493827160495","false","0","CNTLN","12","0.6349206349206349"
"2","2.0319148936170213","1.7700829553324882E-4","0.49214659685863876","0.6666666666666666","3","3","false","KCNJ1","54.333333333333336","0","3","0","0","0","0","0.9860552041403104","false","0","KCNJ1","160","0.6174242424242424"
"7","1.894736842105263","9.95732574679943E-4","0.5277777777777778","0.6666666666666666","4","2","false","CAPZB","16.25","0","4","0","0","0","0","0.976454293628809","false","0","CAPZB","4","0.4276315789473684"
"13","1.8461538461538463","5.128205128205128E-4","0.5416666666666666","0.8333333333333334","4","2","false","RIOX2","17.5","0","4","0","0","0","0","0.9674556213017751","false","0","RIOX2","2","0.6730769230769231"
"15","1.85","6.578947368421052E-4","0.5405405405405405","0.8333333333333334","4","3","false","ANKRD22","12.5","0","4",,"0","0","0","0.9552631578947368","false","0","ANKRD22","2","0.6578947368421053"
"13","1.8076923076923077","0.0011588411588411588","0.5531914893617021","0.7","5","2","false","ACP5","16.2","0","5","0","0","0","0","0.9689349112426036","false","0","ACP5","6","0.6230769230769231"
"6","1.8518518518518519","0.005710595266194467","0.54","0.3333333333333333","9","3","false","OR12D2","18.88888888888889","0","9","0","0","0","0","0.982615268329554","false","0","OR12D2","144","0.3611111111111111"
"3","2.3846153846153846","1.1911902190215493E-4","0.41935483870967744","0.6666666666666666","4","5","false","COX11","35.5","0","4","0","0","0","0","0.979933110367893","false","0","COX11","42","0.5071428571428571"
"1","3.1655172413793102","0.06419051656830109","0.3159041394335512","0.11594202898550725","24","5","false","PHACTR2","5.291666666666667","0","24","0","0","0","0","0.9699233716475096","false","0","PHACTR2","8530","0.1259920634920635"
"13","1.6923076923076923","0.006043956043956043","0.5909090909090909","0.6785714285714286","8","2","false","SKI","14.625","0","8","0","0","0","0","0.9733727810650887","false","0","SKI","18","0.5625"
"5","1.9272727272727272","9.940676607343275E-5","0.5188679245283019","0.8","5","3","false","HOXA13","32.4","0","5",,"0","0","0","0.9828282828282828","false","0","HOXA13","4","0.6"
"20","1.3571428571428572","0.152014652014652","0.7368421052631579","0.3333333333333333","10","3","false","ZC3H13","4.4","0","10","0","0","0","0","0.9725274725274725","false","0","ZC3H13","60","0.3384615384615385"
"7","1.7105263157894737","0.011516968095915465","0.5846153846153846","0.2545454545454545","11","2","false","RNF168","11.909090909090908","0","11",,"0","0","0","0.9813019390581718","false","0","RNF168","82","0.3133971291866029"
"11","2.566666666666667","0.0076655719759168035","0.3896103896103896","0.0","2","3","false","EIF2S1","5.5","0","2","0","0","0","0","0.9397435897435897","false","0","EIF2S1","18","0.5"
"11","2.1","0.0","0.47619047619047616","1.0","2","4","false","FBXL18","21.5","0","2",,"0","0","0","0.9576923076923076","false","0","FBXL18","0","0.8269230769230769"
"10","1.9","0.0013409961685823754","0.5263157894736842","0.6666666666666666","4","3","false","C10orf67","15.75","0","4","0","0","0","0","0.9689655172413794","false","0","C10orf67","4","0.5431034482758621"
"1","3.1862068965517243","0.0","0.31385281385281383","1.0","3","5","false","MSTN","39.666666666666664","0","3","0","0","0","0","0.9696360153256705","false","0","MSTN","0","0.5509259259259259"
"8","2.323529411764706","8.9126559714795E-4","0.430379746835443","0.6666666666666666","3","5","false","OR1M1","11.333333333333334","0","3","0","0","0","0","0.9527310924369747","false","0","OR1M1","2","0.40476190476190477"
"1","3.2","0.0","0.3125","0.0","1","5","false","CHN1","72.0","0","1",,"0","0","0","0.9694444444444444","false","0","CHN1","0","0.0"
"38","1.0","0.0","1.0","0.0","1","1","false","TAPT1","1.0","0","1","0","0","0","0","1.0","false","0","TAPT1","0","0.0"
"2","2.1702127659574466","5.803112869331508E-4","0.4607843137254902","0.8333333333333334","4","4","false","USO1","28.75","0","4","0","0","0","0","0.984186313973548","false","0","USO1","110","0.37337662337662336"
"2","2.0106382978723403","3.037417151264965E-4","0.4973544973544974","0.8","5","3","false","PUS1","51.2","0","5",,"0","0","0","0.9863427257044279","false","0","PUS1","280","0.5818181818181818"
"10","1.8666666666666667","4.853128991060025E-4","0.5357142857142857","0.8","5","3","false","SH3D21","16.2","0","5","0","0","0","0","0.9701149425287356","false","0","SH3D21","4","0.5586206896551724"
"14","1.8846153846153846","0.0010608622147083686","0.5306122448979592","0.5","4","3","false","IGHV1-45","16.5","0","4","0",,"0","0","0.9646153846153847","false","0","IGHV1-45","6","0.66"
"17","1.8235294117647058","0.0024509803921568627","0.5483870967741935","0.6666666666666666","3","2","false","CPSF3","8.666666666666666","0","3",,"0","0","0","0.9515570934256055","false","0","CPSF3","2","0.5098039215686274"
"5","1.9636363636363636","0.0","0.5092592592592593","1.0","3","3","false","AP1M2","34.666666666666664","0","3","0","0","0","0","0.9821548821548822","false","0","AP1M2","0","0.6419753086419753"
"3","2.3516483516483517","1.855459514667776E-4","0.4252336448598131","0.6","5","5","false","MAMLD1","27.2","0","5",,"0","0","0","0.9804108934543717","false","0","MAMLD1","12","0.37777777777777777"
"16","1.7777777777777777","5.027652086475616E-4","0.5625","0.8333333333333334","4","2","false","PGA3","15.5","0","4","0",,"0","0","0.95679012345679","false","0","PGA3","2","0.8611111111111112"
"15","1.85","6.578947368421052E-4","0.5405405405405405","0.8333333333333334","4","3","false","LCN15","12.5","0","4",,"0","0","0","0.9552631578947368","false","0","LCN15","2","0.6578947368421053"
"3","2.2747252747252746","0.0049275832642374714","0.4396135265700483","0.2545454545454545","11","5","false","DZIP1","12.181818181818182","0","11","0","0","0","0","0.9815257206561555","false","0","DZIP1","176","0.16687422166874222"
"13","1.6153846153846154","0.012624042624042623","0.6190476190476191","0.5777777777777777","10","2","false","SULT1A4","12.2","0","10","0","0","0","0","0.9763313609467456","false","0","SULT1A4","38","0.46923076923076923"
"4","1.8245614035087718","0.01065435038868267","0.5480769230769231","0.32727272727272727","11","3","false","SULT1E1","14.909090909090908","0","11","0","0","0","0","0.9838321293429653","false","0","SULT1E1","284","0.2662337662337662"
"15","1.9","6.578947368421052E-4","0.5263157894736842","0.6666666666666666","3","3","false","GRAMD2B","13.0","0","3",,"0","0","0","0.9526315789473685","false","0","GRAMD2B","2","0.6842105263157895"
"3","2.3516483516483517","0.021978021978021976","0.4252336448598131","0.5","4","5","false","TRIM69","24.25","0","4","0","0","0","0","0.9804108934543717","false","0","TRIM69","314","0.3333333333333333"
"6","1.9814814814814814","0.005124991218632028","0.5046728971962617","0.37777777777777777","10","3","false","TRIM55","13.2","0","10","0","0","0","0","0.9799697656840514","false","0","TRIM55","68","0.29333333333333333"
"13","1.8076923076923077","5.616605616605617E-4","0.5531914893617021","0.8","5","2","false","BTBD16","18.0","0","5","0","0","0","0","0.9689349112426036","false","0","BTBD16","4","0.6923076923076923"
"2","2.0","0.0010014317573601216","0.5","0.5333333333333333","6","3","false","TBX10","42.666666666666664","0","6","0","0","0","0","0.9864864864864865","false","0","TBX10","330","0.48484848484848486"
"22","2.6666666666666665","0.0","0.375","0.0","1","4","false","CTDNEP1","4.0","0","1","0","0","0","0","0.8333333333333334","false","0","CTDNEP1","0","0.0"
"25","1.5454545454545454","0.10606060606060604","0.6470588235294118","0.4","5","2","false","SEPTIN5","4.8","0","5","0","0","0","0","0.9393939393939394","false","0","SEPTIN5","26","0.43636363636363634"
"5","1.9454545454545455","0.0","0.514018691588785","1.0","4","3","false","ERF","34.5","0","4",,"0","0","0","0.9824915824915825","false","0","ERF","0","0.6388888888888888"
"1","3.193103448275862","0.0","0.31317494600431967","1.0","2","5","false","CNMD","49.0","0","2","0","0","0","0","0.9695402298850575","false","0","CNMD","0","0.6805555555555556"
"2","1.9787234042553192","5.159853041717329E-4","0.5053763440860215","0.6785714285714286","8","3","false","ZDHHC11","38.625","0","8","0","0","0","0","0.9867740080506038","false","0","ZDHHC11","294","0.43892045454545453"
"1","3.0965517241379312","0.07671316486212357","0.32293986636971045","0.2","10","5","false","FAM117B","8.2","0","10","0","0","0","0","0.9708812260536399","false","0","FAM117B","5826","0.1723404255319149"
"13","1.3461538461538463","0.08346275946275948","0.7428571428571428","0.3382352941176471","17","2","false","IL16","9.176470588235293","0","17","0","0","0","0","0.9866863905325444","false","0","IL16","180","0.35294117647058826"
