"__glayCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OP_A","OP_B","OP_check","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"11","4.241379310344827","0.0","0.23577235772357724","0.0","3","7","false","AR","2.0","0","2","1","1","1","0","0.950132625994695","false","1","AR","0","0.0"
"11","3.2528735632183907","0.022988505747126436","0.30742049469964666","0.0","2","6","false","RBL2","2.5","0","2","0","0","0","0","0.965340406719717","false","0","RBL2","354","0.5"
"9","2.633720930232558","0.0074865822351487124","0.3796909492273731","0.47619047619047616","7","5","false","GTF2H1","25.714285714285715","0","7","0","0","0","0","0.9713382292941657","false","0","GTF2H1","1544","0.33904761904761904"
"9","2.633720930232558","0.009824074886918223","0.3796909492273731","0.0","3","5","false","GPANK1","26.333333333333332","0","3","0","0","0","0","0.9713382292941657","false","0","GPANK1","1252","0.3377777777777778"
"7","1.9230769230769231","0.0","0.52","1.0","3","3","false","NCAPH","17.666666666666668","0","3",,"0","0","0","0.963076923076923","false","0","NCAPH","0","0.7066666666666667"
"3","1.8870967741935485","0.007227216640225629","0.5299145299145299","0.3611111111111111","9","3","false","KCNK13","13.777777777777779","0","9","0","0","0","0","0.9847052280311457","false","0","KCNK13","66","0.22962962962962963"
"6","2.066666666666667","1.1223344556677889E-4","0.48387096774193544","0.8333333333333334","4","4","false","ADARB2-AS1","20.0","0","4","0",,"0","0","0.9719298245614034","false","0","ADARB2-AS1","2","0.5"
"7","1.8076923076923077","0.07715976331360948","0.5531914893617021","0.5","5","2","false","MFSD4A","15.4","0","5","0","0","0","0","0.9676923076923077","false","0","MFSD4A","134","0.608"
"9","2.8430232558139537","4.385872305419516E-5","0.35173824130879344","0.9","5","5","false","MSI2","19.6","0","5","0","0","0","0","0.9676662586699306","false","0","MSI2","18","0.36981132075471695"
"11","4.32183908045977","0.0","0.23138297872340424","0.0","1","7","false","KLHL13","10.0","0","1",,"0","0","0","0.9488947833775421","false","0","KLHL13","0","0.0"
"10","3.45","0.0017352703793381758","0.2898550724637681","0.0","2","4","false","HELLS","2.5","0","2","0","0","0","0","0.951","false","0","HELLS","10","0.5"
"11","2.2758620689655173","3.80313341302845E-4","0.4393939393939394","0.5333333333333333","6","5","false","THNSL2","27.333333333333332","0","6",,"0","0","0","0.9803713527851459","false","0","THNSL2","54","0.4019607843137255"
"2","2.0105263157894737","4.5961846321166045E-4","0.49738219895287955","0.7333333333333333","6","3","false","TRIM59","47.166666666666664","0","6","0","0","0","0","0.9861571737563085","false","0","TRIM59","444","0.5359848484848485"
"1","3.2620689655172415","0.00565320254898658","0.30655391120507397","0.1111111111111111","9","5","false","ZNF319","11.333333333333334","0","9","0","0","0","0","0.953835327234342","false","0","ZNF319","706","0.2619047619047619"
"6","2.1777777777777776","0.044444444444444446","0.4591836734693878","0.3333333333333333","3","5","false","TLX3","14.333333333333334","0","3","0","0","0","0","0.9690058479532164","false","0","TLX3","116","0.3684210526315789"
"1","2.972413793103448","0.03555990272623598","0.33642691415313225","0.06666666666666667","6","5","false","TCTN1","5.833333333333333","0","6","0","0","0","0","0.9597466572836031","false","0","TCTN1","3190","0.19135802469135801"
"12","2.4878048780487805","0.008890824622531943","0.4019607843137255","0.6666666666666666","4","4","false","PSMD13","10.75","0","4","0","0","0","0","0.9124820659971306","false","0","PSMD13","72","0.5119047619047619"
"2","2.042105263157895","4.2778042004366527E-4","0.4896907216494845","0.6666666666666666","4","3","false","PDIA2","54.5","0","4","0","0","0","0","0.9857245854361932","false","0","PDIA2","440","0.6264367816091954"
"9","3.0","8.208151852147257E-4","0.3333333333333333","0.0","3","4","false","AKAP17A","15.0","0","3","0","0","0","0","0.9649122807017544","false","0","AKAP17A","178","0.4"
"9","2.5348837209302326","0.0343534605533748","0.39449541284403666","0.14166666666666666","16","4","false","UBE2I","11.5","0","16","0","0","0","0","0.9730722154222766","false","0","UBE2I","5320","0.13629518072289157"
"1","3.6344827586206896","6.874312796121347E-4","0.27514231499051234","0.4642857142857143","8","5","false","KCNJ12","12.875","0","8","0","0","0","0","0.9462350457424349","false","0","KCNJ12","154","0.42916666666666664"
"5","2.717948717948718","0.41925326135852453","0.36792452830188677","0.21428571428571427","8","6","false","SHTN1","4.5","0","8","0","0","0","0","0.8568376068376068","false","0","SHTN1","1040","0.25735294117647056"
"1","2.317241379310345","0.20159514821482533","0.431547619047619","0.24242424242424243","12","4","false","RASSF2","18.666666666666668","0","12","0","0","0","0","0.9731175228712174","false","0","RASSF2","27226","0.21666666666666667"
"8","3.34375","0.0","0.29906542056074764","0.0","1","6","false","CARD14","16.0","0","1",,"0","0","0","0.853515625","false","0","CARD14","0","0.0"
"3","2.032258064516129","0.0","0.4920634920634921","1.0","2","3","false","KCNJ2","32.5","0","2","0","0","0","0","0.982202447163515","false","0","KCNJ2","0","0.5603448275862069"
"12","2.5365853658536586","0.0","0.3942307692307692","1.0","2","4","false","WNT9A","15.0","0","2","0",,"0","0","0.90961262553802","false","0","WNT9A","0","0.7142857142857143"
"4","1.8461538461538463","0.0015677655677655677","0.5416666666666666","0.5","4","2","false","RBMX2","14.25","0","4",,"0","0","0","0.9674556213017751","false","0","RBMX2","6","0.5480769230769231"
"6","2.066666666666667","0.001750841750841751","0.48387096774193544","0.8333333333333334","4","4","false","TDGF1","19.0","0","4","0","0","0","0","0.9719298245614034","false","0","TDGF1","20","0.475"
"1","3.43448275862069","0.005354185903385993","0.2911646586345381","0.3974358974358974","13","5","false","GOLGA3","11.076923076923077","0","13","0","0","0","0","0.9503166783954962","false","0","GOLGA3","804","0.3356643356643357"
"10","2.283333333333333","0.0022798607544370257","0.43795620437956206","0.23809523809523808","7","4","false","ZCCHC2","11.285714285714286","0","7",,"0","0","0","0.9743333333333334","false","0","ZCCHC2","42","0.30115830115830117"
"2","1.3263157894736841","0.38754084573612213","0.7539682539682541","0.0567287784679089","70","3","false","BOD1L1","6.985714285714286","0","70","0","0","0","0","0.9955299206921413","false","0","BOD1L1","30004","0.08151260504201681"
"9","2.936046511627907","0.004231296916840607","0.3405940594059406","0.5333333333333333","6","5","false","ARF5","11.0","0","6","0","0","0","0","0.9660342717258262","false","0","ARF5","724","0.22916666666666666"
"13","1.7916666666666667","0.08725845410628019","0.5581395348837209","0.3","5","2","false","FAM161B","8.0","0","5","0","0","0","0","0.9655797101449275","false","0","FAM161B","72","0.3391304347826087"
"12","2.5365853658536586","0.00698399161813796","0.3942307692307692","0.7222222222222222","9","4","false","MIDEAS","11.222222222222221","0","9","0","0","0","0","0.90961262553802","false","0","MIDEAS","76","0.5611111111111111"
"9","2.872093023255814","0.002633877500484011","0.3481781376518218","0.16666666666666666","4","5","false","PPM1B","10.25","0","4","0","0","0","0","0.967156262749898","false","0","PPM1B","436","0.2708333333333333"
"16","1.9705882352941178","0.0","0.5074626865671642","1.0","2","3","false","NXPH3","20.0","0","2","0",,"0","0","0.9705882352941178","false","0","NXPH3","0","0.6060606060606061"
"11","2.3333333333333335","0.0","0.42857142857142855","1.0","2","5","false","ZNF136","39.5","0","2",,"0","0","0","0.9794871794871794","false","0","ZNF136","0","0.5895522388059702"
"12","3.1707317073170733","0.0014459930313588851","0.3153846153846154","0.7142857142857143","7","5","false","CNTLN","11.142857142857142","0","7","0","0","0","0","0.8723098995695838","false","0","CNTLN","12","0.6554621848739496"
"2","2.0526315789473686","2.4045853332434693E-4","0.4871794871794871","0.6666666666666666","3","3","false","KCNJ1","53.0","0","3","0","0","0","0","0.9855803893294881","false","0","KCNJ1","240","0.6091954022988506"
"9","2.9127906976744184","0.006503150482051992","0.34331337325349304","0.0","6","5","false","CAPZB","11.166666666666666","0","6","0","0","0","0","0.9664422684618523","false","0","CAPZB","936","0.21631205673758866"
"7","1.8846153846153846","5.128205128205128E-4","0.5306122448979592","0.8333333333333334","4","3","false","RIOX2","17.0","0","4","0","0","0","0","0.9646153846153847","false","0","RIOX2","2","0.68"
"18","2.7666666666666666","3.2840722495894905E-4","0.3614457831325301","0.8333333333333334","4","6","false","ANKRD22","12.0","0","4",,"0","0","0","0.9070175438596492","false","0","ANKRD22","2","0.631578947368421"
"7","1.8461538461538463","0.0011588411588411586","0.5416666666666666","0.7","5","3","false","ACP5","15.6","0","5","0","0","0","0","0.9661538461538461","false","0","ACP5","6","0.624"
"1","2.9310344827586206","0.0028866227408960617","0.3411764705882353","0.3333333333333333","9","5","false","OR12D2","19.666666666666668","0","9","0","0","0","0","0.9605911330049262","false","0","OR12D2","602","0.3371647509578544"
"11","2.32183908045977","1.1447859075942398E-4","0.4306930693069307","0.6666666666666666","4","5","false","COX11","33.5","0","4","0","0","0","0","0.9796640141467728","false","0","COX11","36","0.5075757575757576"
"6","1.5555555555555556","0.22920875420875422","0.6428571428571428","0.10869565217391304","24","3","false","PHACTR2","5.083333333333333","0","24","0","0","0","0","0.9853801169590642","false","0","PHACTR2","932","0.12604166666666666"
"9","2.755813953488372","0.013413994841479239","0.3628691983122363","0.1388888888888889","9","4","false","SKI","9.88888888888889","0","9","0","0","0","0","0.9691962464300286","false","0","SKI","1822","0.16475095785440613"
"9","2.686046511627907","1.3041402794274691E-4","0.3722943722943723","0.8","5","5","false","HOXA13","37.6","0","5",,"0","0","0","0.9704202366381068","false","0","HOXA13","90","0.5081081081081081"
"15","3.051282051282051","0.11639676113360325","0.3277310924369748","0.3111111111111111","10","5","false","ZC3H13","4.1","0","10","0","0","0","0","0.8974358974358975","false","0","ZC3H13","530","0.3153846153846154"
"16","1.7352941176470589","0.011444274679568798","0.576271186440678","0.28888888888888886","10","3","false","RNF168","11.2","0","10",,"0","0","0","0.9777183600713013","false","0","RNF168","64","0.3393939393939394"
"9","2.9709302325581395","0.001374795730847246","0.33659491193737767","0.2","5","5","false","EIF2S1","10.0","0","5","0","0","0","0","0.965422276621787","false","0","EIF2S1","274","0.26666666666666666"
"1","3.8344827586206898","0.0","0.2607913669064748","1.0","2","6","false","FBXL18","23.0","0","2",,"0","0","0","0.9421534130893737","false","0","FBXL18","0","0.8214285714285714"
"4","1.8461538461538463","0.0020512820512820513","0.5416666666666666","0.6666666666666666","4","2","false","C10orf67","14.5","0","4","0","0","0","0","0.9674556213017751","false","0","C10orf67","4","0.5576923076923077"
"3","2.032258064516129","0.0","0.4920634920634921","1.0","2","3","false","MSTN","40.5","0","2","0","0","0","0","0.982202447163515","false","0","MSTN","0","0.6982758620689655"
"1","3.524137931034483","0.006104168880074831","0.2837573385518591","0.5","4","5","false","OR1M1","9.5","0","4","0","0","0","0","0.9484869809992963","false","0","OR1M1","998","0.3275862068965517"
"3","2.0483870967741935","0.0","0.4881889763779528","0.0","1","3","false","CHN1","58.0","0","1",,"0","0","0","0.981924360400445","false","0","CHN1","0","0.0"
"2","2.3789473684210525","0.0","0.420353982300885","1.0","2","5","false","TAPT1","68.0","0","2","0","0","0","0","0.9811103100216294","false","0","TAPT1","0","0.9315068493150684"
"2","2.2842105263157895","0.0","0.4377880184331797","1.0","3","4","false","USO1","30.0","0","3","0","0","0","0","0.9824080749819755","false","0","USO1","0","0.4225352112676056"
"2","2.0210526315789474","4.2778042004366527E-4","0.49479166666666663","0.8","5","3","false","PUS1","50.6","0","5",,"0","0","0","0.9860129776496034","false","0","PUS1","440","0.575"
"4","1.8076923076923077","7.264957264957265E-4","0.5531914893617021","0.8","5","2","false","SH3D21","15.2","0","5","0","0","0","0","0.9689349112426036","false","0","SH3D21","4","0.5846153846153846"
"13","1.9166666666666667","6.038647342995169E-4","0.5217391304347826","0.6666666666666666","3","3","false","IGHV1-45","15.333333333333334","0","3","0",,"0","0","0.9601449275362318","false","0","IGHV1-45","2","0.6666666666666666"
"1","4.137931034482759","4.789272030651341E-5","0.24166666666666664","0.6666666666666666","3","6","false","CPSF3","10.333333333333334","0","3",,"0","0","0","0.9359605911330049","false","0","CPSF3","4","0.5166666666666667"
"9","2.5174418604651163","0.00891733478928237","0.3972286374133949","0.4","6","5","false","AP1M2","26.166666666666668","0","6","0","0","0","0","0.9733782129742962","false","0","AP1M2","2474","0.2940074906367041"
"11","2.2873563218390807","2.0342976247273144E-4","0.43718592964824116","0.6","5","5","false","MAMLD1","25.8","0","5",,"0","0","0","0.9801945181255526","false","0","MAMLD1","12","0.37941176470588234"
"12","2.682926829268293","0.0014428660770124187","0.3727272727272727","0.8333333333333334","4","4","false","PGA3","15.25","0","4","0",,"0","0","0.9010043041606887","false","0","PGA3","32","0.8026315789473685"
"18","2.7666666666666666","3.2840722495894905E-4","0.3614457831325301","0.8333333333333334","4","6","false","LCN15","12.0","0","4",,"0","0","0","0.9070175438596492","false","0","LCN15","2","0.631578947368421"
"11","2.206896551724138","0.005092468526775848","0.453125","0.2545454545454545","11","5","false","DZIP1","11.818181818181818","0","11","0","0","0","0","0.9814323607427056","false","0","DZIP1","176","0.1712779973649539"
"7","1.6538461538461537","0.012697302697302697","0.6046511627906977","0.5777777777777777","10","3","false","SULT1A4","11.7","0","10","0","0","0","0","0.9738461538461539","false","0","SULT1A4","38","0.468"
"10","1.9333333333333333","0.0077391811113276775","0.5172413793103449","0.35555555555555557","10","4","false","SULT1E1","15.5","0","10","0","0","0","0","0.9813333333333334","false","0","SULT1E1","236","0.2818181818181818"
"18","2.8","2.8735632183908046E-4","0.35714285714285715","0.6666666666666666","3","6","false","GRAMD2B","12.666666666666666","0","3",,"0","0","0","0.9052631578947368","false","0","GRAMD2B","2","0.6666666666666666"
"11","2.2873563218390807","0.009271139623986457","0.43718592964824116","0.5","4","5","false","TRIM69","23.5","0","4","0","0","0","0","0.9801945181255526","false","0","TRIM69","182","0.34191176470588236"
"1","3.0068965517241377","0.060714026342791515","0.33256880733944955","0.25757575757575757","12","5","false","TRIM55","11.666666666666666","0","12","0","0","0","0","0.9590429275158339","false","0","TRIM55","6024","0.22549019607843138"
"7","1.8461538461538463","5.785667324128863E-4","0.5416666666666666","0.8","5","3","false","BTBD16","17.2","0","5","0","0","0","0","0.9661538461538461","false","0","BTBD16","4","0.688"
"2","2.0210526315789474","0.0010795192790811212","0.49479166666666663","0.5333333333333333","6","3","false","TBX10","42.0","0","6","0","0","0","0","0.9860129776496034","false","0","TBX10","490","0.4827586206896552"
"11","2.9195402298850577","0.007679317623182902","0.3425196850393701","0.0","2","5","false","CTDNEP1","6.5","0","2","0","0","0","0","0.9704686118479222","false","0","CTDNEP1","266","0.5"
