"__leidenCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OP_A","OP_B","OP_check","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"123","1.5","0.0","0.6666666666666666","0.0","1","2","false","ABCC11","2.0","0","1",,"0","0","0","0.75","false","0","ABCC11","0","0.0"
"27","1.8421052631578947","4.49842555105713E-4","0.5428571428571428","0.8333333333333334","4","3","false","PCCA","15.5","0","4","0","0","0","0","0.9532163742690059","false","0","PCCA","2","0.8611111111111112"
"93","1.8","0.002105263157894737","0.5555555555555556","0.8333333333333334","4","2","false","PROS1","9.75","0","4","0","0","0","0","0.9578947368421052","false","0","PROS1","4","0.4875"
"100","0.0","0.0","0.0","0.0","0","0","true","FBXO47","0.0","0","0",,"0","0","0","Infinity","false","0","FBXO47","0","0.0"
"117","1.8571428571428572","0.0018315018315018315","0.5384615384615384","0.6666666666666666","3","3","false","MRPS6","9.666666666666666","0","3","0","0","0","0","0.9340659340659341","false","0","MRPS6","2","0.7435897435897436"
"2","1.890625","1.0213923532375913E-4","0.5289256198347108","0.7619047619047619","7","2","false","CKMT1B","40.857142857142854","0","7","0","0","0","0","0.9858630952380952","false","0","CKMT1B","10","0.6383928571428571"
"62","1.9230769230769231","0.0","0.52","1.0","2","2","false","KCNA5","17.5","0","2","0","0","0","0","0.9644970414201184","false","0","KCNA5","0","0.6730769230769231"
"28","1.8461538461538463","0.010315018315018316","0.5416666666666666","0.3333333333333333","4","2","false","FBF1","9.25","0","4",,"0","0","0","0.9632107023411371","false","0","FBF1","18","0.36"
"39","1.9","7.478632478632478E-4","0.5263157894736842","0.6666666666666666","4","2","false","KIR3DL1","15.5","0","4",,"0","0","0","0.9775","false","0","KIR3DL1","4","0.3875"
"62","1.9230769230769231","0.0","0.52","1.0","2","2","false","WEE2","22.0","0","2",,"0","0","0","0.9644970414201184","false","0","WEE2","0","0.8461538461538461"
"62","1.8461538461538463","5.128205128205128E-4","0.5416666666666666","0.8333333333333334","4","2","false","ZNF485","14.25","0","4","0","0","0","0","0.9674556213017751","false","0","ZNF485","2","0.5480769230769231"
"61","1.88","2.380952380952381E-4","0.5319148936170213","0.6666666666666666","3","2","false","IGHV4-38-2","19.666666666666668","0","3","0",,"0","0","0.9648","false","0","IGHV4-38-2","2","0.7866666666666666"
"28","1.8461538461538463","0.0014395604395604396","0.5416666666666666","0.6666666666666666","4","2","false","MVD","15.0","0","4","0","0","0","0","0.9632107023411371","false","0","MVD","6","0.5769230769230769"
"51","2.5","0.00925925925925926","0.4","0.0","2","4","false","TRIP10","3.0","0","2","0","0","0","0","0.8333333333333334","false","0","TRIP10","4","0.6666666666666666"
"82","1.6923076923076923","0.00641025641025641","0.5909090909090909","0.8333333333333334","4","2","false","TTC39B","8.25","0","4","0","0","0","0","0.9423076923076924","false","0","TTC39B","4","0.6346153846153846"
"69","2.0","0.0","0.5","0.0","1","3","false","INPP5E","5.0","0","1","0","0","0","0","0.8","false","0","INPP5E","0","0.0"
"39","1.95","0.0","0.5128205128205129","1.0","2","2","false","CFHR2","31.0","0","2",,"0","0","0","0.97625","false","0","CFHR2","0","0.775"
"39","1.85","0.003952991452991453","0.5405405405405405","0.4","6","2","false","UVSSA","12.666666666666666","0","6","0","0","0","0","0.97875","false","0","UVSSA","18","0.31666666666666665"
"53","2.6363636363636362","0.0","0.37931034482758624","0.0","1","4","false","MRTFA","4.0","0","1","0","0","0","0","0.8181818181818181","false","0","MRTFA","0","0.0"
"7","2.6666666666666665","0.0","0.375","0.0","1","4","false","POC1B","2.0","0","1","0","0","0","0","0.5833333333333334","false","0","POC1B","0","0.0"
"9","1.9375","0.0","0.5161290322580645","0.0","1","2","false","SMTNL1","16.0","0","1","0",,"0","0","0.94140625","false","0","SMTNL1","0","0.0"
"62","1.8076923076923077","0.003794871794871795","0.5531914893617021","0.6","5","2","false","NEIL3","13.0","0","5","0","0","0","0","0.9689349112426036","false","0","NEIL3","8","0.5"
"61","1.84","2.380952380952381E-4","0.5434782608695652","0.8333333333333334","4","2","false","MEIS3P2","17.25","0","4","0","0","0","0","0.9664","false","0","MEIS3P2","2","0.69"
"63","1.9","7.478632478632478E-4","0.5263157894736842","0.6666666666666666","4","2","false","FOXI1","18.5","0","4","0","0","0","0","0.9775","false","0","FOXI1","4","0.4625"
"4","0.0","0.0","0.0","0.0","0","0","true","KLF3","0.0","0","0","0","0","0","0","Infinity","false","0","KLF3","0","0.0"
"21","2.0","0.0","0.5","1.0","2","3","false","KRTAP8-1","3.0","0","2","0","0","0","0","0.6666666666666666","false","0","KRTAP8-1","0","0.75"
"97","1.8269230769230769","0.004803702701496499","0.5473684210526316","0.5277777777777778","9","2","false","ZNF570","12.666666666666666","0","9","0","0","0","0","0.9831240188383045","false","0","ZNF570","114","0.24358974358974358"
"53","1.7272727272727273","0.02424242424242424","0.5789473684210527","0.6666666666666666","3","2","false","TOM1L1","6.0","0","3","0",,"0","0","0.9191919191919192","false","0","TOM1L1","8","0.5454545454545454"
"10","1.9","7.662835249042145E-4","0.5263157894736842","0.6666666666666666","3","2","false","SYT14P1","14.0","0","3",,"0","0","0","0.9700000000000001","false","0","SYT14P1","2","0.4666666666666667"
"87","1.3571428571428572","0.11067754262198705","0.7368421052631579","0.2549019607843137","18","2","false","BCL9","7.944444444444445","0","18","0","0","0","0","0.9872448979591837","false","0","BCL9","228","0.2837301587301587"
"3","0.0","0.0","0.0","0.0","0","0","true","TRIM38","0.0","0","0","0","0","0","0","Infinity","false","0","TRIM38","0","0.0"
"29","1.925","0.0016880341880341878","0.5194805194805194","0.4","5","3","false","AMZ2","15.6","0","5",,"0","0","0","0.9743055555555556","false","0","AMZ2","12","0.4105263157894737"
"51","1.25","0.3101851851851852","0.8","0.25","9","2","false","KIAA1217","4.222222222222222","0","9","0","0","0","0","0.9722222222222222","false","0","KIAA1217","108","0.37373737373737376"
"116","2.5714285714285716","0.0","0.38888888888888884","0.0","1","4","false","C1QL1","3.0","0","1","0",,"0","0","0.6857142857142857","false","0","C1QL1","0","0.0"
"29","1.675","0.015411347911347913","0.5970149253731343","0.4358974358974359","13","2","false","ERICH6","13.23076923076923","0","13","0","0","0","0","0.9812500000000001","false","0","ERICH6","106","0.33076923076923076"
"5","2.2758620689655173","0.01434649094747617","0.4393939393939394","0.3","5","3","false","DLST","6.0","0","5","0","0","0","0","0.9088669950738916","false","0","DLST","46","0.4"
"82","1.9230769230769231","0.0","0.52","1.0","2","3","false","DDIAS","11.5","0","2",,"0","0","0","0.923076923076923","false","0","DDIAS","0","0.9583333333333334"
"117","1.7857142857142858","0.010989010989010988","0.5599999999999999","0.5","4","3","false","H2BC18","8.25","0","4","0","0","0","0","0.9395604395604396","false","0","H2BC18","6","0.6346153846153846"
"5","2.0689655172413794","0.005733131810718018","0.4833333333333333","0.3333333333333333","4","3","false","RTCB","9.5","0","4","0","0","0","0","0.9236453201970444","false","0","RTCB","26","0.42045454545454547"
"63","1.9","3.205128205128205E-4","0.5263157894736842","0.8333333333333334","4","2","false","BPIFC","26.5","0","4",,"0","0","0","0.9775","false","0","BPIFC","2","0.6625"
"93","1.6","0.03969924812030075","0.625","0.42857142857142855","8","2","false","PDPK1","7.625","0","8","0","0","0","0","0.9684210526315788","false","0","PDPK1","40","0.38125"
"95","1.9230769230769231","0.0","0.52","0.0","1","2","false","PPFIA4","13.0","0","1","0",,"0","0","0.9289940828402367","false","0","PPFIA4","0","0.0"
"93","1.8","0.003822055137844611","0.5555555555555556","0.7","5","3","false","PPP2R3C","10.0","0","5","0","0","0","0","0.9578947368421052","false","0","PPP2R3C","6","0.5263157894736842"
"76","1.7333333333333334","0.005536481398550364","0.5769230769230769","0.5","8","2","false","ESCO1","14.375","0","8","0","0","0","0","0.9755555555555555","false","0","ESCO1","28","0.4791666666666667"
"102","2.0","0.0","0.5","1.0","2","3","false","PAM","6.0","0","2","0","0","0","0","0.8888888888888888","false","0","PAM","0","0.6666666666666666"
"97","1.7692307692307692","0.0118856771684826","0.5652173913043479","0.25757575757575757","12","2","false","KAZN","11.333333333333334","0","12","0","0","0","0","0.9843014128728415","false","0","KAZN","142","0.21794871794871795"
"17","1.9473684210526316","0.0","0.5135135135135135","1.0","2","3","false","NAA11","13.0","0","2","0","0","0","0","0.9473684210526316","false","0","NAA11","0","0.7222222222222222"
"63","1.875","5.8275058275058275E-5","0.5333333333333333","0.9","5","2","false","MAPK11","28.8","0","5",,"0","0","0","0.978125","false","0","MAPK11","2","0.72"
"97","1.9423076923076923","8.218852581288601E-4","0.5148514851485149","0.5","5","3","false","UBTFL6","23.8","0","5","0","0","0","0","0.9807692307692307","false","0","UBTFL6","28","0.476"
"77","1.6857142857142857","0.013343772446590045","0.5932203389830508","0.41818181818181815","11","2","false","PLA2G2D","11.818181818181818","0","11","0","0","0","0","0.9798319327731093","false","0","PLA2G2D","74","0.33766233766233766"
"130","0.0","0.0","0.0","0.0","0","0","true","PAH","0.0","0","0","0",,"0","0","Infinity","false","0","PAH","0","0.0"
"120","1.894736842105263","0.0","0.5277777777777778","1.0","3","3","false","UNC45A","13.666666666666666","0","3","0","0","0","0","0.9473684210526315","false","0","UNC45A","0","0.7592592592592593"
"17","1.894736842105263","0.0029239766081871343","0.5277777777777778","0.6666666666666666","3","3","false","PJVK","8.666666666666666","0","3","0","0","0","0","0.9502923976608186","false","0","PJVK","2","0.48148148148148145"
"29","1.875","4.909673659673659E-4","0.5333333333333333","0.6","5","2","false","CARD8","23.2","0","5",,"0","0","0","0.9756944444444444","false","0","CARD8","16","0.58"
"63","1.925","0.0","0.5194805194805194","1.0","3","2","false","GAL3ST3","34.0","0","3",,"0","0","0","0.976875","false","0","GAL3ST3","0","0.85"
"77","1.5142857142857142","0.0731032412965186","0.6603773584905661","0.17647058823529413","18","3","false","ATXN7L1","8.88888888888889","0","18","0","0","0","0","0.984873949579832","false","0","ATXN7L1","252","0.26143790849673204"
"5","1.8620689655172413","0.06258178397956723","0.5370370370370371","0.23809523809523808","7","3","false","PDIA3","7.714285714285714","0","7","0","0","0","0","0.938423645320197","false","0","PDIA3","202","0.30952380952380953"
"97","1.9038461538461537","7.171425063272849E-4","0.5252525252525253","0.4","5","2","false","LPCAT1","25.4","0","5",,"0","0","0","0.9815541601255887","false","0","LPCAT1","30","0.48846153846153845"
"97","1.8461538461538463","0.00532162808329863","0.5416666666666666","0.3888888888888889","9","3","false","KCNK10","16.77777777777778","0","9","0","0","0","0","0.9827315541601256","false","0","KCNK10","66","0.3289760348583878"
"2","1.6875","0.011546466788282264","0.5925925925925926","0.41578947368421054","20","2","false","NKAIN1","19.7","0","20","0","0","0","0","0.9890873015873016","false","0","NKAIN1","222","0.3078125"
"95","1.7692307692307692","0.0","0.5652173913043479","1.0","3","2","false","USP35","8.666666666666666","0","3",,"0","0","0","0.9408284023668638","false","0","USP35","0","0.6666666666666666"
"39","1.925","0.0","0.5194805194805194","1.0","3","2","false","DOK5","27.333333333333332","0","3","0","0","0","0","0.976875","false","0","DOK5","0","0.6833333333333333"
"83","1.7777777777777777","0.0","0.5625","1.0","2","2","false","ZNF175","6.0","0","2",,"0","0","0","0.9135802469135802","false","0","ZNF175","0","0.6666666666666666"
"83","1.8888888888888888","0.0","0.5294117647058824","0.0","1","2","false","ANKRD20A8P","9.0","0","1",,"0","0","0","0.9012345679012346","false","0","ANKRD20A8P","0","0.0"
"117","2.642857142857143","0.0","0.3783783783783784","0.0","1","3","false","ACTL6B","4.0","0","1","0","0","0","0","0.8736263736263736","false","0","ACTL6B","0","0.0"
"2","1.90625","3.9423622012907725E-4","0.5245901639344263","0.6666666666666666","6","2","false","CGAS","33.166666666666664","0","6","0","0","0","0","0.9856150793650794","false","0","CGAS","10","0.5182291666666666"
"52","2.2","0.4","0.45454545454545453","0.0","2","4","false","CEACAM6","1.5","0","2","0","0","0","0","0.3999999999999999","false","0","CEACAM6","8","0.5"
"97","1.9615384615384615","2.327521689957711E-4","0.5098039215686275","0.5","4","3","false","UBTFL1","30.0","0","4","0","0","0","0","0.9803767660910518","false","0","UBTFL1","20","0.6071428571428571"
"13","0.0","0.0","0.0","0.0","0","0","true","CNTF","0.0","0","0","0","0","0","0","Infinity","false","0","CNTF","0","0.0"
"63","1.775","0.002247474747474747","0.5633802816901409","0.7222222222222222","9","2","false","FAM20A","19.444444444444443","0","9","0","0","0","0","0.9806250000000001","false","0","FAM20A","20","0.4861111111111111"
"123","1.5","0.0","0.6666666666666666","0.0","1","2","false","NCOR2","2.0","0","1","0","0","0","0","0.75","false","0","NCOR2","0","0.0"
"22","0.0","0.0","0.0","0.0","0","0","true","OR7G2","0.0","0","0",,"0","0","0","Infinity","false","0","OR7G2","0","0.0"
"7","2.1666666666666665","0.0","0.46153846153846156","0.0","1","3","false","RTN1","4.0","0","1",,"0","0","0","0.7083333333333334","false","0","RTN1","0","0.0"
"29","1.95","3.006189213085765E-4","0.5128205128205129","0.6666666666666666","3","3","false","NOSTRIN","19.333333333333332","0","3",,"0","0","0","0.973611111111111","false","0","NOSTRIN","4","0.49572649572649574"
"117","1.8571428571428572","0.0018315018315018315","0.5384615384615384","0.6666666666666666","3","3","false","TYROBP","9.666666666666666","0","3","0","0","0","0","0.9340659340659341","false","0","TYROBP","2","0.7435897435897436"
"17","1.894736842105263","0.0029239766081871343","0.5277777777777778","0.6666666666666666","3","3","false","C1orf43","8.333333333333334","0","3","0","0","0","0","0.9502923976608186","false","0","C1orf43","2","0.46296296296296297"
"6","1.7777777777777777","0.0","0.5625","1.0","2","2","false","DYNLRB2","6.5","0","2","0","0","0","0","0.9135802469135802","false","0","DYNLRB2","0","0.7222222222222222"
"53","2.0","0.0","0.5","1.0","2","3","false","WDR45B","6.5","0","2","0","0","0","0","0.8888888888888888","false","0","WDR45B","0","0.7222222222222222"
"39","1.95","0.0","0.5128205128205129","1.0","2","2","false","TRNT1","23.0","0","2","0","0","0","0","0.97625","false","0","TRNT1","0","0.575"
"102","2.090909090909091","0.0","0.4782608695652174","0.0","1","3","false","CLCN6","9.0","0","1",,"0","0","0","0.8787878787878788","false","0","CLCN6","0","0.0"
"2","1.9375","2.48015873015873E-5","0.5161290322580645","0.8333333333333334","4","2","false","HDHD5","42.75","0","4",,"0","0","0","0.9851190476190477","false","0","HDHD5","2","0.66796875"
"29","1.55","0.03433785244130072","0.6451612903225806","0.3202614379084967","18","2","false","ARHGAP44","11.055555555555555","0","18","0","0","0","0","0.9847222222222223","false","0","ARHGAP44","242","0.2763888888888889"
"84","2.0","0.0","0.5","1.0","2","3","false","ICE2","11.0","0","2","0","0","0","0","0.9333333333333333","false","0","ICE2","0","0.7333333333333333"
"104","2.0","0.5333333333333333","0.5","0.3333333333333333","3","4","false","RPAP2","2.0","0","3","0","0","0","0","0.6666666666666666","false","0","RPAP2","16","0.5555555555555556"
"1","1.8958333333333333","9.287402904424181E-4","0.5274725274725275","0.6","6","3","false","ZNF547","21.166666666666668","0","6","0","0","0","0","0.9796401515151515","false","0","ZNF547","12","0.450354609929078"
"61","1.68","0.009730158730158731","0.5952380952380952","0.6071428571428571","8","2","false","RPUSD1","11.625","0","8","0","0","0","0","0.9728","false","0","RPUSD1","22","0.465"
"77","1.9142857142857144","7.282913165266107E-4","0.5223880597014925","0.5","4","3","false","TCP11L2","16.25","0","4",,"0","0","0","0.9731092436974791","false","0","TCP11L2","6","0.47794117647058826"
"63","1.1","0.2264996114996115","0.9090909090909091","0.18412698412698414","36","2","false","STOX2","7.888888888888889","0","36","0","0","0","0","0.9974999999999999","false","0","STOX2","1028","0.19722222222222222"
"39","1.9","6.105006105006105E-4","0.5263157894736842","0.5","4","2","false","SLC35B4","20.0","0","4","0","0","0","0","0.9775","false","0","SLC35B4","6","0.5"
"2","1.921875","1.9496803350970015E-4","0.5203252032520326","0.5","5","2","false","DAPP1","33.4","0","5",,"0","0","0","0.9853670634920635","false","0","DAPP1","10","0.521875"
"117","1.9285714285714286","0.0","0.5185185185185185","1.0","2","3","false","ZSWIM7","11.0","0","2",,"0","0","0","0.9285714285714286","false","0","ZSWIM7","0","0.8461538461538461"
